Number of path objects counted in SVG: 97
Max number of rings counted by a transect: 90

angle arrow guide is based on, type of timeseries, time series...
0.46, 0.46, arrow guide, ('core'; 1), (1; 2), (2; 3), (3; 4), (4; 5), (5; 6), (6; 7), (7; 9), (9; 10), (10; 11), (11; 12), (12; 13), (13; 14), (14; 15), (15; 16), (16; 17), (17; 19), (19; 20), (20; 21), (21; 22), (22; 23), (23; 24), (24; 25), (25; 26), (26; 27), (27; 28), (28; 29), (29; 30), (30; 31), (31; 32), (32; 33), (33; 34), (34; 35), (35; 36), (36; 37), (37; 38), (38; 39), (39; 40), (40; 41), (41; 42), (42; 43), (43; 44), (44; 45), (45; 46), (46; 47), (47; 48), (48; 49), (49; 50), (50; 51), (51; 52), (52; 53), (53; 54), (54; 55), (55; 56), (56; 58), (58; 59), (59; 60), (60; 62), (62; 63), (63; 64), (64; 65), (65; 66), (66; 67), (67; 68), (68; 69), (69; 70), (70; 72), (72; 73), (73; 74), (74; 75), (75; 76), (76; 77), (77; 78), (78; 79), (79; 80), (80; 81), (81; 82), (82; 83), (83; 84), (84; 85), (85; 86), (86; 87), (87; 88), (88; 89), (89; 90), (90; 91), (91; 92), (92; 93), (93; 95), (95; 96)
0.48, 0.48, arrow guide, ('core'; 1), (1; 2), (2; 3), (3; 4), (4; 5), (5; 6), (6; 7), (7; 9), (9; 10), (10; 11), (11; 12), (12; 13), (13; 14), (14; 15), (15; 16), (16; 17), (17; 19), (19; 20), (20; 21), (21; 22), (22; 23), (23; 24), (24; 25), (25; 26), (26; 27), (27; 28), (28; 29), (29; 30), (30; 31), (31; 32), (32; 33), (33; 34), (34; 35), (35; 36), (36; 37), (37; 38), (38; 39), (39; 40), (40; 41), (41; 42), (42; 43), (43; 44), (44; 45), (45; 46), (46; 47), (47; 48), (48; 49), (49; 50), (50; 51), (51; 52), (52; 53), (53; 54), (54; 55), (55; 56), (56; 58), (58; 59), (59; 60), (60; 62), (62; 63), (63; 64), (64; 65), (65; 66), (66; 67), (67; 68), (68; 69), (69; 70), (70; 72), (72; 73), (73; 74), (74; 75), (75; 76), (76; 77), (77; 78), (78; 79), (79; 80), (80; 81), (81; 82), (82; 83), (83; 84), (84; 85), (85; 86), (86; 87), (87; 88), (88; 89), (89; 90), (90; 91), (91; 92), (92; 93), (93; 95), (95; 96)
0.48, 0.48, closure, ('core'; True), (True; True), (True; True), (True; True), (True; True), (True; True), (True; True), (True; True), (True; True), (True; False), (False; False), (False; True), (True; True), (True; True), (True; True), (True; False), (False; True), (True; False), (False; False), (False; False), (False; False), (False; False), (False; True), (True; True), (True; False), (False; False), (False; True), (True; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; False), (False; True), (True; False), (False; True), (True; True), (True; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; True), (True; True), (True; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; True), (True; False), (False; True), (True; True), (True; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; False), (False; False), (False; True), (True; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; False), (False; True)
0.48, 0.48, raw w/o zeros, 7.50270040669, 1.27425227109, 3.11257727291, 4.87119102104, 4.71693673007, 6.7482533857, 4.23775372263, 3.43659539483, 4.14975398802, 4.36503928301, 2.24825448528, 4.5986802345, 6.72980250341, 10.6199641347, 4.13418910206, 6.71844905043, 3.15516005763, 2.33470743011, 3.26946087177, 3.80132442871, 3.80499454731, 3.6826465246, 3.7841020081, 5.24531324463, 4.04753722869, 3.06896576404, 3.46678095402, 3.57457442618, 3.00478676861, 1.47602934655, 4.53958771128, 4.27379281918, 2.5647823386, 3.12008286695, 3.49814580673, 4.81491456684, 3.89017318099, 1.87022384179, 2.80396231352, 4.30764096017, 5.79863053359, 2.28928940607, 5.11929788426, 3.18492682408, 3.95846769289, 3.7219039194, 6.36945746432, 2.9118491879, 3.27440411783, 3.84883120671, 3.34244593215, 6.71740002068, 3.82559343911, 6.61269039487, 4.27060297952, 3.96170350408, 7.88429368569, 6.12089283871, 5.49707592254, 8.49373537896, 7.4932093451, 12.8241031108, 6.12028770978, 10.6706451563, 13.7923596258, 5.92035646203, 8.40129565759, 7.47858186151, 14.0966446078, 7.19685721193, 9.97197556793, 6.60300681956, 9.17485884705, 7.13833638269, 5.32883264754, 7.6857700212, 5.24135084029, 4.93102115225, 5.42059754415, 7.39596722501, 6.99662932138, 8.3167508455, 7.63251779223, 5.66363635818, 4.85413663762, 2.96374254859, 4.85852823469, 5.66262144964, 7.57156041314, 5.40482957474
0.48, 0.48, raw with zeros, 7.50270040669, 1.27425227109, 3.11257727291, 4.87119102104, 4.71693673007, 6.7482533857, 4.23775372263, 2.84985959571, 4.14975398802, 3.83271741923, 1.97407710902, 4.37435436941, 6.72980250341, 10.6199641347, 4.13418910206, 5.57139677353, 2.23169857735, 1.59443434251, 2.23280254657, 2.59602643912, 2.50572811652, 2.42515746742, 3.50721649532, 5.24531324463, 3.06033302657, 1.87132058783, 2.11389082562, 1.56932535783, 1.24588719674, 0.648012883852, 2.21443302989, 2.08477698496, 1.12600200231, 1.29369289605, 1.62109195922, 1.76155410982, 1.42323409061, 1.87022384179, 1.0258398708, 1.57596620494, 3.53575032536, 1.34007184746, 3.24638402416, 2.48579654562, 3.08953576031, 3.7219039194, 2.33028931621, 1.0653106785, 1.51740678631, 1.59585684181, 2.69026136003, 4.42365367215, 2.51929324039, 4.19341342114, 2.39570411046, 3.18868818621, 6.34589491775, 4.32941200787, 2.94965049502, 4.35044982825, 2.37589564601, 4.06617903513, 4.62753460984, 4.68467348325, 6.05518227476, 4.47636708105, 4.50801230407, 2.18885322776, 4.12584720228, 4.03726136279, 4.37794049324, 2.89888104273, 4.9230949911, 1.74105765431, 1.29971527989, 4.68644513488, 3.19594563432, 3.84860187493, 2.77640362018, 3.06662055671, 1.70649495643, 2.83986614237, 3.90933838139, 1.38137472151, 1.18393576527, 1.15658245799, 2.60701515032, 3.59093067538, 3.32409969357, 5.40482957474
0.48, 0.48, normalized w/o zeros, 0.202544283399, 0.0315638242139, 0.0777594173471, 0.122928676596, 0.121313848271, 0.161795844342, 0.10156134861, 0.0755142610148, 0.0966041987817, 0.0997425574143, 0.0580574435434, 0.10864571707, 0.156939507789, 0.237286730641, 0.115340204356, 0.132858295578, 0.0605684697075, 0.0445856002858, 0.0596480808638, 0.0741727894974, 0.0693871773824, 0.0672640329011, 0.0817052779044, 0.114688581602, 0.0860123027703, 0.0553650944994, 0.0629952698176, 0.0676464060638, 0.0560801878545, 0.0285493802318, 0.0901543976461, 0.0850240325619, 0.0475736434534, 0.0542087845336, 0.0675897472846, 0.082919446456, 0.067523515463, 0.050579402896, 0.0493797233996, 0.0744607662876, 0.0993464091115, 0.0395211715512, 0.088160815506, 0.063961386208, 0.0766101995897, 0.0872697236893, 0.107224746094, 0.0503256896096, 0.0644213863027, 0.0676581388042, 0.0758881365465, 0.114374741525, 0.0662549257019, 0.116390972483, 0.0740079834245, 0.0827498042749, 0.147965614241, 0.139251075401, 0.0958337171345, 0.141215650958, 0.122121493027, 0.205003481181, 0.114800285902, 0.180893022038, 0.23053858126, 0.112943203267, 0.139976772829, 0.114623074849, 0.216665477638, 0.118971363862, 0.176759626461, 0.120109272233, 0.152883537175, 0.10640928327, 0.0803907078328, 0.133257733714, 0.0931011782754, 0.0951109797114, 0.0958386836397, 0.14017964867, 0.107374486474, 0.126334861616, 0.128200441304, 0.0882582026968, 0.073965760654, 0.0457032697272, 0.0837550269315, 0.108627808698, 0.12058257904, 0.120955935782
0.48, 0.48, normalized with zeros, 0.202544283399, 0.0315638242139, 0.0777594173471, 0.122928676596, 0.121313848271, 0.161795844342, 0.10156134861, 0.0626215823049, 0.0966041987817, 0.0875788309003, 0.0509772675015, 0.103345925993, 0.156939507789, 0.237286730641, 0.115340204356, 0.110175171943, 0.0428411127199, 0.0304487026342, 0.0407352747363, 0.0506545879495, 0.0456939948616, 0.0442958265447, 0.0757268429358, 0.114688581602, 0.0650336923385, 0.033759203963, 0.0384117498888, 0.0296984221744, 0.0232527608177, 0.0125338742481, 0.0439777549493, 0.0414751378351, 0.0208859898088, 0.0224768130993, 0.03132207801, 0.0303363828497, 0.0247037251694, 0.050579402896, 0.0180657524633, 0.0272417437638, 0.0605770787265, 0.0231343443226, 0.0559068586136, 0.0499210819185, 0.059793326509, 0.0872697236893, 0.0392285656442, 0.018411837662, 0.0298538131646, 0.0280533746261, 0.0610806952692, 0.075319951736, 0.0436312925354, 0.0738089093795, 0.0415166736284, 0.0666035010018, 0.119094274877, 0.0984946630887, 0.0514229701698, 0.072329967564, 0.0387214490086, 0.0650011037891, 0.0868002161701, 0.0794164486994, 0.101212060065, 0.0853960805193, 0.0751094878594, 0.033548217029, 0.063414286138, 0.066740033386, 0.077601787227, 0.0527309000048, 0.0820350687282, 0.0259534837244, 0.0196074897153, 0.0812547156796, 0.0567690111436, 0.0742329597748, 0.0490881062545, 0.0581232689607, 0.02618889914, 0.0431387332348, 0.0656636406679, 0.0215263909017, 0.0180404294278, 0.0178354223326, 0.0449417217681, 0.0688859274669, 0.052938693237, 0.120955935782
0.48, 0.48, renormalized raw w/o zeros, 0.133294265025, 0.0226385848726, 0.0552985828351, 0.0865424169633, 0.0838019087159, 0.119890629572, 0.0752886610415, 0.061055144483, 0.0737252426307, 0.0775500381856, 0.0399428756261, 0.0817009434893, 0.119562828026, 0.188676108228, 0.0734487141913, 0.119361120629, 0.0560551159077, 0.041478813504, 0.0580858038183, 0.0675349831901, 0.0676001871482, 0.0654265311469, 0.0672290067055, 0.0931891366935, 0.0719092421149, 0.0545237732724, 0.061591426316, 0.0635065036703, 0.0533835582082, 0.0262233910778, 0.0806510955646, 0.0759289378254, 0.0455663638746, 0.055431928509, 0.0621486596803, 0.0855425998048, 0.069113485395, 0.0332267182363, 0.0498156764203, 0.0765302897162, 0.103019466756, 0.0406719090822, 0.090950326141, 0.056583957397, 0.0703268174323, 0.0661239847707, 0.113160876124, 0.0517324131747, 0.0581736263776, 0.0683789967739, 0.0593824689462, 0.119342483386, 0.0679661506004, 0.117482194176, 0.0758722665858, 0.07038430541, 0.14007371681, 0.108744834261, 0.0976619957034, 0.150901162686, 0.133125645194, 0.227835220134, 0.108734083436, 0.189576515968, 0.245037431809, 0.105182070523, 0.149258862707, 0.132865770806, 0.2504434111, 0.127860602257, 0.177163831971, 0.117310154113, 0.163002119295, 0.126820911146, 0.0946729567613, 0.136546711263, 0.0931187399369, 0.0876053693583, 0.0963032676876, 0.131398024974, 0.124303319138, 0.147756825044, 0.13560062301, 0.100621137032, 0.0862394258561, 0.0526543595404, 0.0863174477245, 0.100603105993, 0.134517643736, 0.0960231312327
0.48, 0.48, renormalized raw with zeros, 0.218634331721, 0.0371326693898, 0.0907028423239, 0.141950169384, 0.137455083349, 0.196649178201, 0.123491330177, 0.0830470516524, 0.120926951737, 0.111688267717, 0.0575260914206, 0.127471975745, 0.196111505616, 0.309473740871, 0.120473379255, 0.162354691551, 0.0650333747333, 0.0464630157213, 0.0650655452267, 0.075650162592, 0.0730188015693, 0.070670912267, 0.102202926025, 0.152852372312, 0.0891804056991, 0.0545316891222, 0.0616003682592, 0.0457313210263, 0.0363060897935, 0.0188835827272, 0.0645302436972, 0.0607519690494, 0.0328125450767, 0.0376991838203, 0.0472398387179, 0.051333011411, 0.0414741116418, 0.054499729118, 0.0298937452446, 0.0459248403047, 0.103034423289, 0.0390507013401, 0.0946020716752, 0.0724379806051, 0.09003139532, 0.108459079003, 0.067906383002, 0.0310439542623, 0.0442183748105, 0.0465044684204, 0.07839623905, 0.128908594499, 0.0734140994793, 0.122199220449, 0.069812619297, 0.0929207715714, 0.18492414988, 0.126162321534, 0.0859550334988, 0.12677537944, 0.0692353857472, 0.118491514763, 0.134849838337, 0.136514908076, 0.176452564854, 0.130444702874, 0.131366868469, 0.0637848290275, 0.120230290023, 0.117648832046, 0.12757647809, 0.0844755734816, 0.143462690103, 0.0507357292847, 0.0378746806139, 0.136566535337, 0.0931322590666, 0.112151152701, 0.0809064892879, 0.0893636290555, 0.0497285462781, 0.082755834907, 0.113921060172, 0.0402542981489, 0.0345007784944, 0.0337036825509, 0.0759703818999, 0.104642420183, 0.0968667647223, 0.157500798124
0.48, 0.48, renormalized normalized w/o zeros, 0.194861086615, 0.0303665005047, 0.0748097369353, 0.118265571833, 0.116711999464, 0.155658375093, 0.0977087796114, 0.0726497470546, 0.0929396714156, 0.0959589813811, 0.0558551263216, 0.104524413768, 0.15098625598, 0.228285634115, 0.110964956276, 0.127818526436, 0.0582709006828, 0.0428943161134, 0.0573854253331, 0.0713591621358, 0.0667550846413, 0.0647124782852, 0.0786059175182, 0.110338051799, 0.0827495622134, 0.0532649072769, 0.0606056439722, 0.0650803467272, 0.0539528746974, 0.0274664046835, 0.0867345332766, 0.081798780471, 0.0457690125932, 0.0521524600993, 0.0650258372091, 0.0797740285077, 0.0649621177868, 0.0486607533091, 0.0475065817555, 0.0716362149823, 0.0955778603371, 0.0380219984663, 0.0848165745194, 0.0615351122666, 0.0737041129344, 0.0839592848602, 0.103157345077, 0.0484166642347, 0.0619776629858, 0.0650916344046, 0.0730094402098, 0.110036116749, 0.0637416499702, 0.111975865177, 0.0712006077204, 0.0796108214343, 0.142352772879, 0.133968806276, 0.09219841677, 0.135858858769, 0.117489007495, 0.197226998622, 0.110445518774, 0.174031131582, 0.221793465099, 0.108658881629, 0.134666975521, 0.110275029941, 0.208446615703, 0.114458373494, 0.170054529824, 0.115553117112, 0.147084142192, 0.102372815544, 0.0773412135815, 0.128202812519, 0.0895695324472, 0.0915030952471, 0.0922031948787, 0.134862155588, 0.103301405292, 0.121542548616, 0.123337360491, 0.0849102674813, 0.0711599866038, 0.0439695885337, 0.0805779125605, 0.104507184722, 0.116008469774, 0.116367663819
0.48, 0.48, renormalized normalized with zeros, 0.284872818522, 0.0443936279823, 0.109366426021, 0.172895714416, 0.170624503949, 0.227561288966, 0.142843170618, 0.0880754882446, 0.135871079283, 0.123177154066, 0.0716980880923, 0.145353128345, 0.220730988656, 0.333737090088, 0.162222742367, 0.154958270042, 0.0602548160054, 0.0428252409507, 0.057293014311, 0.0712442484087, 0.0642673142254, 0.0623008299459, 0.106507667473, 0.161306253353, 0.0914680529338, 0.0474813676428, 0.0540250421862, 0.0417699926579, 0.0327043518652, 0.0176285404068, 0.0618534712234, 0.0583336108796, 0.0293755552347, 0.0316130032976, 0.0440536187688, 0.0426672663437, 0.0347450922776, 0.0711385027528, 0.0254089709992, 0.0383147438042, 0.0851999516603, 0.0325378024067, 0.0786314188715, 0.0702125928767, 0.084097626285, 0.122742403497, 0.0551738704945, 0.0258957300643, 0.0419885457004, 0.0394562797068, 0.0859082741148, 0.105935386484, 0.0613661816159, 0.103810148053, 0.0583920298006, 0.0936759445165, 0.16750273661, 0.138529963979, 0.0723249563167, 0.101730058127, 0.054460625258, 0.0914222180587, 0.122082054422, 0.111696993854, 0.142351906138, 0.120107177255, 0.105639374981, 0.0471846204744, 0.0891904038147, 0.0938679734619, 0.109144723706, 0.0741645227182, 0.115380009024, 0.0365028424154, 0.0275773809342, 0.114282464483, 0.0798440120738, 0.104406562967, 0.069041036113, 0.0817487374745, 0.0368339475536, 0.0606734108604, 0.0923540574811, 0.0302762612988, 0.0253733548645, 0.0250850181706, 0.0632092633496, 0.0968861129264, 0.074456778035, 0.170121110134

0.5, 0.5, arrow guide, ('core'; 1), (1; 2), (2; 3), (3; 4), (4; 5), (5; 6), (6; 7), (7; 9), (9; 10), (10; 11), (11; 12), (12; 13), (13; 14), (14; 15), (15; 16), (16; 17), (17; 19), (19; 20), (20; 21), (21; 22), (22; 23), (23; 24), (24; 25), (25; 26), (26; 27), (27; 28), (28; 29), (29; 30), (30; 31), (31; 32), (32; 33), (33; 34), (34; 35), (35; 36), (36; 37), (37; 38), (38; 39), (39; 40), (40; 41), (41; 42), (42; 43), (43; 44), (44; 45), (45; 46), (46; 47), (47; 48), (48; 49), (49; 50), (50; 51), (51; 52), (52; 53), (53; 54), (54; 55), (55; 56), (56; 58), (58; 59), (59; 60), (60; 62), (62; 63), (63; 64), (64; 65), (65; 66), (66; 67), (67; 68), (68; 69), (69; 70), (70; 72), (72; 73), (73; 74), (74; 75), (75; 76), (76; 77), (77; 78), (78; 79), (79; 80), (80; 81), (81; 82), (82; 83), (83; 84), (84; 85), (85; 86), (86; 87), (87; 88), (88; 89), (89; 90), (90; 91), (91; 92), (92; 93), (93; 95), (95; 96)
0.5, 0.5, closure, ('core'; True), (True; True), (True; True), (True; True), (True; True), (True; True), (True; True), (True; True), (True; True), (True; False), (False; False), (False; True), (True; True), (True; True), (True; True), (True; False), (False; True), (True; False), (False; False), (False; False), (False; False), (False; False), (False; True), (True; True), (True; False), (False; False), (False; True), (True; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; False), (False; True), (True; False), (False; True), (True; True), (True; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; True), (True; True), (True; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; True), (True; False), (False; True), (True; True), (True; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; False), (False; False), (False; True), (True; False), (False; False), (False; False), (False; False), (False; True), (True; False), (False; False), (False; True)
0.5, 0.5, raw w/o zeros, 7.50270040669, 1.27425227109, 3.11257727291, 4.87119102104, 4.71693673007, 6.7482533857, 4.23775372263, 3.43659539483, 4.14975398802, 4.36503928301, 2.24825448528, 4.5986802345, 6.72980250341, 10.6199641347, 4.13418910206, 6.71844905043, 3.15516005763, 2.33470743011, 3.26946087177, 3.80132442871, 3.80499454731, 3.6826465246, 3.7841020081, 5.24531324463, 4.04753722869, 3.06896576404, 3.46678095402, 3.57457442618, 3.00478676861, 1.47602934655, 4.53958771128, 4.27379281918, 2.5647823386, 3.12008286695, 3.49814580673, 4.81491456684, 3.89017318099, 1.87022384179, 2.80396231352, 4.30764096017, 5.79863053359, 2.28928940607, 5.11929788426, 3.18492682408, 3.95846769289, 3.7219039194, 6.36945746432, 2.9118491879, 3.27440411783, 3.84883120671, 3.34244593215, 6.71740002068, 3.82559343911, 6.61269039487, 4.27060297952, 3.96170350408, 7.88429368569, 6.12089283871, 5.49707592254, 8.49373537896, 7.4932093451, 12.8241031108, 6.12028770978, 10.6706451563, 13.7923596258, 5.92035646203, 8.40129565759, 7.47858186151, 14.0966446078, 7.19685721193, 9.97197556793, 6.60300681956, 9.17485884705, 7.13833638269, 5.32883264754, 7.6857700212, 5.24135084029, 4.93102115225, 5.42059754415, 7.39596722501, 6.99662932138, 8.3167508455, 7.63251779223, 5.66363635818, 4.85413663762, 2.96374254859, 4.85852823469, 5.66262144964, 7.57156041314, 5.40482957474
0.5, 0.5, raw with zeros, 7.50270040669, 1.27425227109, 3.11257727291, 4.87119102104, 4.71693673007, 6.7482533857, 4.23775372263, 2.84985959571, 4.14975398802, 3.83271741923, 1.97407710902, 4.37435436941, 6.72980250341, 10.6199641347, 4.13418910206, 5.57139677353, 2.23169857735, 1.59443434251, 2.23280254657, 2.59602643912, 2.50572811652, 2.42515746742, 3.50721649532, 5.24531324463, 3.06033302657, 1.87132058783, 2.11389082562, 1.56932535783, 1.24588719674, 0.648012883852, 2.21443302989, 2.08477698496, 1.12600200231, 1.29369289605, 1.62109195922, 1.76155410982, 1.42323409061, 1.87022384179, 1.0258398708, 1.57596620494, 3.53575032536, 1.34007184746, 3.24638402416, 2.48579654562, 3.08953576031, 3.7219039194, 2.33028931621, 1.0653106785, 1.51740678631, 1.59585684181, 2.69026136003, 4.42365367215, 2.51929324039, 4.19341342114, 2.39570411046, 3.18868818621, 6.34589491775, 4.32941200787, 2.94965049502, 4.35044982825, 2.37589564601, 4.06617903513, 4.62753460984, 4.68467348325, 6.05518227476, 4.47636708105, 4.50801230407, 2.18885322776, 4.12584720228, 4.03726136279, 4.37794049324, 2.89888104273, 4.9230949911, 1.74105765431, 1.29971527989, 4.68644513488, 3.19594563432, 3.84860187493, 2.77640362018, 3.06662055671, 1.70649495643, 2.83986614237, 3.90933838139, 1.38137472151, 1.18393576527, 1.15658245799, 2.60701515032, 3.59093067538, 3.32409969357, 5.40482957474
0.5, 0.5, normalized w/o zeros, 0.202544283399, 0.0315638242139, 0.0777594173471, 0.122928676596, 0.121313848271, 0.161795844342, 0.10156134861, 0.0755142610148, 0.0966041987817, 0.0997425574143, 0.0580574435434, 0.10864571707, 0.156939507789, 0.237286730641, 0.115340204356, 0.132858295578, 0.0605684697075, 0.0445856002858, 0.0596480808638, 0.0741727894974, 0.0693871773824, 0.0672640329011, 0.0817052779044, 0.114688581602, 0.0860123027703, 0.0553650944994, 0.0629952698176, 0.0676464060638, 0.0560801878545, 0.0285493802318, 0.0901543976461, 0.0850240325619, 0.0475736434534, 0.0542087845336, 0.0675897472846, 0.082919446456, 0.067523515463, 0.050579402896, 0.0493797233996, 0.0744607662876, 0.0993464091115, 0.0395211715512, 0.088160815506, 0.063961386208, 0.0766101995897, 0.0872697236893, 0.107224746094, 0.0503256896096, 0.0644213863027, 0.0676581388042, 0.0758881365465, 0.114374741525, 0.0662549257019, 0.116390972483, 0.0740079834245, 0.0827498042749, 0.147965614241, 0.139251075401, 0.0958337171345, 0.141215650958, 0.122121493027, 0.205003481181, 0.114800285902, 0.180893022038, 0.23053858126, 0.112943203267, 0.139976772829, 0.114623074849, 0.216665477638, 0.118971363862, 0.176759626461, 0.120109272233, 0.152883537175, 0.10640928327, 0.0803907078328, 0.133257733714, 0.0931011782754, 0.0951109797114, 0.0958386836397, 0.14017964867, 0.107374486474, 0.126334861616, 0.128200441304, 0.0882582026968, 0.073965760654, 0.0457032697272, 0.0837550269315, 0.108627808698, 0.12058257904, 0.120955935782
0.5, 0.5, normalized with zeros, 0.202544283399, 0.0315638242139, 0.0777594173471, 0.122928676596, 0.121313848271, 0.161795844342, 0.10156134861, 0.0626215823049, 0.0966041987817, 0.0875788309003, 0.0509772675015, 0.103345925993, 0.156939507789, 0.237286730641, 0.115340204356, 0.110175171943, 0.0428411127199, 0.0304487026342, 0.0407352747363, 0.0506545879495, 0.0456939948616, 0.0442958265447, 0.0757268429358, 0.114688581602, 0.0650336923385, 0.033759203963, 0.0384117498888, 0.0296984221744, 0.0232527608177, 0.0125338742481, 0.0439777549493, 0.0414751378351, 0.0208859898088, 0.0224768130993, 0.03132207801, 0.0303363828497, 0.0247037251694, 0.050579402896, 0.0180657524633, 0.0272417437638, 0.0605770787265, 0.0231343443226, 0.0559068586136, 0.0499210819185, 0.059793326509, 0.0872697236893, 0.0392285656442, 0.018411837662, 0.0298538131646, 0.0280533746261, 0.0610806952692, 0.075319951736, 0.0436312925354, 0.0738089093795, 0.0415166736284, 0.0666035010018, 0.119094274877, 0.0984946630887, 0.0514229701698, 0.072329967564, 0.0387214490086, 0.0650011037891, 0.0868002161701, 0.0794164486994, 0.101212060065, 0.0853960805193, 0.0751094878594, 0.033548217029, 0.063414286138, 0.066740033386, 0.077601787227, 0.0527309000048, 0.0820350687282, 0.0259534837244, 0.0196074897153, 0.0812547156796, 0.0567690111436, 0.0742329597748, 0.0490881062545, 0.0581232689607, 0.02618889914, 0.0431387332348, 0.0656636406679, 0.0215263909017, 0.0180404294278, 0.0178354223326, 0.0449417217681, 0.0688859274669, 0.052938693237, 0.120955935782
0.5, 0.5, renormalized raw w/o zeros, 0.133294265025, 0.0226385848726, 0.0552985828351, 0.0865424169633, 0.0838019087159, 0.119890629572, 0.0752886610415, 0.061055144483, 0.0737252426307, 0.0775500381856, 0.0399428756261, 0.0817009434893, 0.119562828026, 0.188676108228, 0.0734487141913, 0.119361120629, 0.0560551159077, 0.041478813504, 0.0580858038183, 0.0675349831901, 0.0676001871482, 0.0654265311469, 0.0672290067055, 0.0931891366935, 0.0719092421149, 0.0545237732724, 0.061591426316, 0.0635065036703, 0.0533835582082, 0.0262233910778, 0.0806510955646, 0.0759289378254, 0.0455663638746, 0.055431928509, 0.0621486596803, 0.0855425998048, 0.069113485395, 0.0332267182363, 0.0498156764203, 0.0765302897162, 0.103019466756, 0.0406719090822, 0.090950326141, 0.056583957397, 0.0703268174323, 0.0661239847707, 0.113160876124, 0.0517324131747, 0.0581736263776, 0.0683789967739, 0.0593824689462, 0.119342483386, 0.0679661506004, 0.117482194176, 0.0758722665858, 0.07038430541, 0.14007371681, 0.108744834261, 0.0976619957034, 0.150901162686, 0.133125645194, 0.227835220134, 0.108734083436, 0.189576515968, 0.245037431809, 0.105182070523, 0.149258862707, 0.132865770806, 0.2504434111, 0.127860602257, 0.177163831971, 0.117310154113, 0.163002119295, 0.126820911146, 0.0946729567613, 0.136546711263, 0.0931187399369, 0.0876053693583, 0.0963032676876, 0.131398024974, 0.124303319138, 0.147756825044, 0.13560062301, 0.100621137032, 0.0862394258561, 0.0526543595404, 0.0863174477245, 0.100603105993, 0.134517643736, 0.0960231312327
0.5, 0.5, renormalized raw with zeros, 0.218634331721, 0.0371326693898, 0.0907028423239, 0.141950169384, 0.137455083349, 0.196649178201, 0.123491330177, 0.0830470516524, 0.120926951737, 0.111688267717, 0.0575260914206, 0.127471975745, 0.196111505616, 0.309473740871, 0.120473379255, 0.162354691551, 0.0650333747333, 0.0464630157213, 0.0650655452267, 0.075650162592, 0.0730188015693, 0.070670912267, 0.102202926025, 0.152852372312, 0.0891804056991, 0.0545316891222, 0.0616003682592, 0.0457313210263, 0.0363060897935, 0.0188835827272, 0.0645302436972, 0.0607519690494, 0.0328125450767, 0.0376991838203, 0.0472398387179, 0.051333011411, 0.0414741116418, 0.054499729118, 0.0298937452446, 0.0459248403047, 0.103034423289, 0.0390507013401, 0.0946020716752, 0.0724379806051, 0.09003139532, 0.108459079003, 0.067906383002, 0.0310439542623, 0.0442183748105, 0.0465044684204, 0.07839623905, 0.128908594499, 0.0734140994793, 0.122199220449, 0.069812619297, 0.0929207715714, 0.18492414988, 0.126162321534, 0.0859550334988, 0.12677537944, 0.0692353857472, 0.118491514763, 0.134849838337, 0.136514908076, 0.176452564854, 0.130444702874, 0.131366868469, 0.0637848290275, 0.120230290023, 0.117648832046, 0.12757647809, 0.0844755734816, 0.143462690103, 0.0507357292847, 0.0378746806139, 0.136566535337, 0.0931322590666, 0.112151152701, 0.0809064892879, 0.0893636290555, 0.0497285462781, 0.082755834907, 0.113921060172, 0.0402542981489, 0.0345007784944, 0.0337036825509, 0.0759703818999, 0.104642420183, 0.0968667647223, 0.157500798124
